"ID","psu","palika","ward","hhld","version","verified","interviewer_id","v901","v902","v902a","v903","v904","v904a","v904b","v904c","v904d","v905","v906","v907a","v907b"
6656,4108,41003,"4","23","v5","N",42,"1 ",NA,"1","4 ",NA,"1 ","2","0","0","PARBAT","1000000",NA,"1 , 20000"
6656,4108,41003,"4","23","v5","N",42,"1 ",NA,"2","7 ",NA,"1 ","1","0","0","PARBAT","500000",NA,"1 , 2000"
6760,4202,40504,"32","32","v5","Y",92,"1 ",NA,"1","2 ",NA,"1 ","5","0","0","KASKI","12500000",NA,"1 , 70000"
6813,4108,41003,"4","27","v5","N",44,"1 ",NA,"1","8 ",NA,"1 ","5","0","0","PARBAT","800000",NA,"1 , 100000"
6850,4108,41003,"4","23","v5","N",44,"1 ",NA,"1","1 ",NA,"1 ","3","0","0","PARBAT","3500000",NA,"2 , DHAN"
6860,3112,31206,"15","35","v5","N",28,NA,NA,"1","7 ",NA,"2 ",NA,"3","0","MAKAWANPUR","10500000",NA,"1 , 5000"
6874,3112,31206,"15","21","v5","N",25,"1 ",NA,"1","6 ",NA,"2 ",NA,"5","0","MAKAWANPUR","100000",NA,"2 , 5 QUENTEL"
6885,3212,31206,"15","25","v5","N",25,"1 ",NA,"1","2 ",NA,"2 ",NA,"1",NA,"MAKAWANPUR","2000000",NA,"1 MAN MAKAI 20 KG BHATMAS, 2 "
6887,3202,30207,"9","20","v5","N",51,"1 ",NA,"1","2 ",NA,"1 ","4","0","0","SIDHUPALCHOWK","600000",NA,"2 , NO"
6921,3212,31206,"15","36","v5","N",28,"1 ",NA,"1","7 ",NA,"2 ",NA,"20","0","BARA","6000000",NA,"1 , 300000"
6927,3108,30802,"27","32","v5","N",58,"1 ",NA,"1","3 ",NA,"1 ","1","8","0","LALITPUR","72000000",NA,"1 , 192000"
6941,4208,41003,"4","32","v5","N",42,"1 ",NA,"1","2 ",NA,"1 ","2","0",NA,"PARBAT","7000000",NA,"18000, 2 "
6941,4208,41003,"4","32","v5","N",42,"1 ",NA,"2","2 ",NA,"2 ","0","10","0","BARDIYA","1000000",NA,"16000, 2 "
6945,4108,41003,"4","19","v5","N",41,"1 ",NA,"3","3 ",NA,"1 ","2","0","0","PARBAT","1200000",NA,"1 , 104000"
6963,4102,40504,"32","22","v5","N",92,"1 ",NA,"1","2 ",NA,"1 ","5","0","0","KASKI","500000",NA,"1 , 10000"
6966,6103,60602,"1","2","v5","N",64,"1 ",NA,"1","4 ",NA,"1 ","0","8","0","DAILEKH","100000",NA,"1 , 30000"
6975,6206,60806,"2","2","v5","N",64,"1 ",NA,"1","2 ",NA,"1 ","4","0","0","RUKUM","1200000",NA,"0, 1 "
6975,6206,60806,"2","2","v5","N",64,"1 ",NA,"2","2 ",NA,"1 ","1","0","0","RUKUM","300000",NA,"0, 1 "
6975,6206,60806,"2","2","v5","N",64,"1 ",NA,"3","2 ",NA,"1 ","2","0","0","RUKUM","600000",NA,"0, 1 "
6975,6206,60806,"2","2","v5","N",64,"1 ",NA,"4","2 ",NA,"1 ","3","0","0","RUKUM","900000",NA,"0, 1 "
6981,6106,60806,"2","3","v5","N",64,"1 ",NA,"1","2 ",NA,"1 ","1","0","0","RUKUM","3600000",NA,"0, 1 "
6981,6106,60806,"2","3","v5","N",64,"1 ",NA,"2","2 ",NA,"1 ","1","8","0","RUKUM","1500000",NA,"0, 1 "
6986,6106,60806,"2","5","v5","N",64,"1 ",NA,"1","4 ",NA,"1 ","2","0","0","RUKUM","500000",NA,"1 , 45000"
7015,2101,20110,"1","29","v5","Y",22,"1 ",NA,"3","7 ",NA,"2 ","0","10","0","SAPTARI","2000000",NA,"2 , 22500"
7016,2101,20110,"7","30","v5","Y",22,"1 ",NA,"3","3 ",NA,"2 ","0","15","0","SAPTARI","3000000",NA,"2 , 45000"
7016,2101,20110,"7","30","v5","Y",22,"1 ",NA,"4","3 ",NA,"2 ","0","8","0","SAPTARI","2400000",NA,"2 , 24000"
7040,1201,10207,"7","37","v5","N",14,"1 ",NA,"2","6 ",NA,"1 ","15","0","0","SANKHUWASAVA","800000",NA,"2 , 39000 DHAN KO"
7041,1201,10207,"7","36","v5","N",14,"1 ",NA,"3","7 ",NA,"1 ","65","0","0","SANKHUWASAVA","7000000",NA,"105000  DHAN KO, 2 "
7084,4102,40504,"32","26","v5","Y",92,"1 ",NA,"1","1 ",NA,"1 ","6","0","0","KASKI","12500000",NA,"2 , 2 MURI"
7084,4102,40504,"32","26","v5","Y",92,"1 ",NA,"2","1 ",NA,"1 ","0","9","0","KASKI","2500000",NA,"1 , 8000"
7087,2101,20110,"1","28","v5","N",24,"1 ",NA,"2","2 ",NA,"1 ","3","0","0","SAPTARI","6000000",NA,"2 , 53 MAN DHAN"
7099,7209,70909,"3","29","v5","Y",73,"1 ",NA,"2","6 ",NA,"2 ","0","6","0","KANCHANPUR","3000000",NA,"2 , 22000"
7102,7109,70909,"3","23","v5","Y",73,"1 ",NA,"2","6 ",NA,"2 ","0","3","0","KANCHANPUR","1500000",NA,"2 , 6350"
7109,3208,30802,"27","36","v5","N",58,NA,NA,"2","3 ",NA,"1 ","1","0","0","LALITPUR","30000000",NA,"1 , 84000"
7111,3202,30207,"9","17","v5","N",51,"1 ",NA,"3","6 ",NA,"1 ","4","0","0","SIDHUPALCHOWK","700000",NA,"2 , 4500"
7118,3102,30207,"9","16","v5","N",51,"1 ",NA,"5","6 ",NA,"1 ","1","0","0","SIDHUPALCHOWK","150000",NA,"0 NESULKA GAREKO, 2 "
7121,7109,70909,"3","24","v5","Y",74,"1 ",NA,"4","7 ",NA,"2 ","1","0","0","KANCHANPUR","8000000",NA,"1 , 25000"
7128,4102,40504,"32","25","v5","Y",92,"1 ",NA,"1","2 ",NA,"1 ","5","0","0","KASKI","5000000",NA,"12 MURI, 2 "
7132,3112,31206,"15","37","v5","N",28,NA,NA,"1","7 ",NA,"2 ",NA,"15","0","MAKAWANPUR","45000000",NA,"1 , 18000"
7150,7205,70601,"1","32","v5","N",73,"1 ",NA,"2","2 ",NA,"2 ","0","10","0","KAILALI","8000000",NA,"2 , 33000"
7151,7105,70601,"1","33","v5","N",73,"1 ",NA,"1","2 ",NA,"1 ","3","0","0","DOTI","150000",NA,"2 , 2500"
7151,7105,70601,"1","33","v5","N",73,"1 ",NA,"2","2 ",NA,"1 ","3","0","0","DOTI","100000",NA,"1500, 2 "
7151,7105,70601,"1","33","v5","N",73,"1 ",NA,"3","2 ",NA,"1 ","2","0","0","DOTI","50000",NA,"1200, 2 "
7151,7105,70601,"1","33","v5","N",73,"1 ",NA,"4","2 ",NA,"1 ","2","0","0","DOTI","50000",NA,"1000, 2 "
7152,7205,70601,"1","34","v5","N",73,"1 ",NA,"1","2 ",NA,"1 ","3","0","0","DOTI","300000",NA,"2 , 4000"
7152,7205,70601,"1","34","v5","N",73,"1 ",NA,"2","2 ",NA,"1 ","3","0","0","DOTI","200000",NA,"1500, 2 "
7157,3112,31206,"15","37","v5","N",27,"1 ",NA,"1","3 ",NA,NA,NA,"10","0","MAKAWANPUR","25000000",NA,"1 , 10000"
7166,3108,30802,"27","26","v5","N",57,NA,NA,"1","3 ",NA,"1 ","2","0","0","LALITPUR","150000",NA,"1 , 60000"
7200,2201,20110,"1","32","v5","N",22,"1 ",NA,"2","6 ",NA,"2 ","0","15","0","SAPTARI","2250000",NA,"2 , 30000"
7216,2201,20110,"1","37","v5","N",22,"1 ",NA,"1","3 ",NA,"2 ","0","6","0","SAPTARI","900000",NA,"2 , 9000"
7225,2101,20110,"1","36","v5","N",22,"1 ",NA,"1","3 ",NA,"2 ","1","0","0","SAPTARI","2000000",NA,"2 , 35000"
7278,5105,50901,"9","22","v5","N",53,"1 ",NA,"2","7 ",NA,"2 ","0","10","0","KAPILVASTU","5000000",NA,"1 , 10000"
7284,5205,50901,"9","24","v5","N",53,"1 ",NA,"3","6 ",NA,"2 ","0","4","0","KAPILVASTU","1000000",NA,"1 , 3000"
7306,5105,50901,"9","26","v5","N",53,"1 ",NA,"1","4 ",NA,"2 ","0","6","0","KAPILVASTU","600000",NA,"2 , DHAN 4QUENTAL,20KG"
7317,5205,50901,"9","27","v5","N",53,"1 ",NA,"3","6 ",NA,"2 ","0","10","0","KAPILVASTU","6000000",NA,"2 , DHAN 8,TORI 50KG,KERAU25"
7328,5205,50901,"9","29","v5","N",53,"1 ",NA,"2","6 ",NA,"1 ","7","0","0","ARGHAKHACHI","245000",NA,"2 , MAKAI 18KG,TORI12KG"
7330,5205,50901,"9","30","v5","N",53,NA,NA,"2","6 ",NA,"2 ","0","2","15","KAPILVASTU","2000000",NA,"2 , DHAN 150KG,MASURO 12KG,TORI 12 KG"
7368,5205,50901,"9","22","v5","N",52,"1 ",NA,"2","2 ",NA,"2 ","1","0","0","KAPILVASTU","8500000",NA,"12.5 DHAN QUINTAL, 1.5 QUINTAL MAKAI, 2 QUINTAL TORI,, 1 QUINTAL GAHU, 2 "
7405,5105,50901,"9","23","v5","N",54,"1 ",NA,"2","3 ",NA,NA,NA,"5",NA,"KAPILVASTU","2200000",NA,"2 , 5 KUNTAL DHAN"
7412,5205,50901,"9","26","v5","N",52,"1 ",NA,"1","6 ",NA,"2 ","0","24","0","KAPILVASTU","10500000",NA,"0, 1 "
7441,5205,50901,"9","24","v5","N",54,"1 ",NA,"1","2 ",NA,"2 ",NA,"12",NA,"KAPILVASTU","2500000",NA,"2 , 2 QUINTAL GAHU,2 QUINTAL TORI,2 QUINTAL AALU"
7476,1110,11303,"8","11","v5","N",21,"1 ",NA,"2","8 ",NA,"2 ","0","15","0","SUNSARI","3000000",NA,"1 , 200000  PAISA DINU BHAKO CHA TYO RETURN NAGARNE SAMMA KHETI GARI KHANA PAUNU HUNCHA"
7482,1210,11303,"8","14","v5","N",21,"1 ",NA,"1","3 ",NA,"2 ","3","0",NA,"SUNSARI","0",NA,"1 , 30000 YO GOVERNMENT KO JAGGA HO TEI NI ARULAU THEKKA MAA DINU BHAKO CHA"
7484,1110,11303,"8","15","v5","N",21,"1 ",NA,"2","2 ",NA,"2 ","1","0","0","SUNSARI","400000",NA,"1 , 12000"
7485,1210,11303,"8","16","v5","N",21,"1 ",NA,"2","6 ",NA,"2 ","0","18","0","SUNSARI","3600000",NA,"2 , 6000"
7486,2101,20110,"1","17","v5","N",21,"1 ",NA,"1","2 ",NA,"2 ","5","0","0","SAPTARI","550000",NA,"2 , 200000"
7489,2201,20110,"1","18","v5","N",21,"1 ",NA,"1","6 ",NA,"2 ","0","16","0","SAPTARI","320000",NA,"2 , 35000"
7489,2201,20110,"1","18","v5","N",21,"1 ",NA,"2","6 ",NA,"2 ","0","10","0","SAPTARI","200000",NA,"14000, 2 "
7499,2201,20110,"1","25","v5","N",21,"1 ",NA,"1","6 ",NA,"2 ","0","10","0","SAPTARI","1000000",NA,"12600, 2 "
7517,4204,40605,"6","5","v5","N",43,"1 ",NA,"2","2 ",NA,"1 ","3","0","0","LAMJUNG","3000000",NA," , 2 , 25000"
7541,2109,20703,"10","23","v5","N",27,"1 ",NA,"1","2 ",NA,NA,NA,"5","0","PARSA","1000000",NA,"1 , 5000"
7545,5105,50901,"9","23","v5","N",51,"1 ",NA,"2","6 ",NA,NA,"00","4","00","KAPILVASTU","1200000",NA,"2 , 8 MURI"
7585,5205,50901,"9","28","v5","N",51,"1 ",NA,"3","7 ",NA,NA,"00","24","00","KAPILVASTU","7200000",NA,"1 , 25000"
7595,5205,50901,"9","31","v5","N",51,"1 ",NA,"2","7 ",NA,NA,"00","6","00","KAPILVASTU","1800000",NA,"1 , 6000"
7595,5205,50901,"9","31","v5","N",51,"1 ",NA,"3","6 ",NA,NA,"00","8","00","KAPILVASTU","2400000",NA,"2 , 8 MURI"
7597,5205,50901,"9","32","v5","N",51,"1 ",NA,"2","7 ",NA,NA,"00","4","00","KAPILVASTU","1600000",NA,"1 , 8000"
7614,4326,40504,"7","2","v6","N",91,"1 ",NA,"1","3 ",NA,"1 ","6","0","0","TANAHUN","2400000",NA,"1 , 5000"
7691,3104,30512,"1","1","v6","N",58,"1 ",NA,"1","2 ",NA,"1 ","5","0","0","NUWAKOT","16000000",NA,"15000, 2 "
7720,3102,30207,"9","2","v5","N",54,"1 ",NA,"4","2 ",NA,"1 ","0","8","0","SIDHUPALCHOWK","200000",NA,"2 , 2000"
7720,3102,30207,"9","2","v5","N",54,"1 ",NA,"5","2 ",NA,"1 ","8","0","0","SIDHUPALCHOWK","100000",NA,"2 , 8000"
7741,3202,30207,"9","14","v5","N",54,"1 ",NA,"10","1 ",NA,"1 ","0","2","0","SIDHUPALCHOWK","400000",NA,"1 , 10000"
7745,3102,30207,"9","14","v5","N",54,"1 ",NA,"2","6 ",NA,"1 ","2","0","0","SIDHUPALCHOWK","1000000",NA,"1 , 6000"
7798,3202,30207,"10","13","v5","N",52,"1 ",NA,"3","6 ",NA,"1 ","2","0","0","SIDHUPALCHOWK",NA,NA,"2 , KEHI DUNU PARDAINA"
7808,3110,30909,"10","7","v5","N",53,"1 ",NA,"2","3 ",NA,"1 ","3","0","0","KAVREPALANCHOWK","10000000",NA,"1 , 30000"
7811,3110,30909,"10","8","v5","N",53,"1 ",NA,"2","3 ",NA,"1 ","2","0","0","KAVREPALANCHOWK","16000000",NA,"2 , 25000"
7835,3309,30904,"6","2","v6","N",54,"1 ",NA,"2","3 ",NA,"1 ","1","0","0","KAVREPALANCHOWK","5000000",NA,"1 , 13000"
7835,3309,30904,"6","2","v6","N",54,"1 ",NA,"3","3 ",NA,"1 ","2","0","0",NA,"5000000",NA,"1 , 25000"
7838,3409,30904,"6","1","v6","N",54,"1 ",NA,"2","3 ",NA,"1 ","2","0","0","KAVREPALANCHOWK","9000000",NA,"1 , 15000"
7846,3413,30904,"13","1","v6","N",51,"1 ",NA,"1","2 ",NA,"1 ","1","4","0","KAVREPALANCHOWK","3500000",NA,"1000, 2 "
7886,3304,30909,"7","01","v5","N",51,"1 ",NA,"1","3 ",NA,"1 ","1","10","0","KAVREPALANCHOWK","20000000",NA,"1 , 23000"
7892,3302,30909,"6","01","v5","N",51,"1 ",NA,"1","3 ",NA,"1 ","0","11","0","KAVREPALANCHOWK","660000",NA,"1 , 8000"
7918,2101,20110,"1","32","v5","N",23,"1 ",NA,"2","3 ",NA,"2 ","0","8","0","SAPTARI","800000",NA,"1 , 20000"
7923,3102,30207,"9","18","v5","N",51,"1 ",NA,"6","6 ",NA,"1 ","2","0","0","SIDHUPALCHOWK","200000",NA,"1 , 5000"
7963,3108,30802,"27","27","v5","N",57,"1 ",NA,"1","3 ",NA,"1 ","4","0","2","LALITPUR","300000",NA,"1 , 100000"
7973,3208,30802,"27","30","v5","N",57,"1 ",NA,"1","3 ",NA,NA,"2","0","0","LALITPUR","200000",NA,"1 , 60000"
7997,6106,60806,"2","19","v5","N",63,"1 ",NA,"2","6 ",NA,"1 ","0","12","0","RUKUM","0",NA,"2 , 3000"
8008,3208,30802,"27","34","v5","N",57,"1 ",NA,"1","3 ",NA,"1 ","3","0","6","LALITPUR","2500000",NA,"1 , 75000"
8103,2201,20110,"1","37","v5","N",23,"1 ",NA,"1","3 ",NA,"2 ","2","0","0","SAPTARI","4000000",NA,"1 , 70000"
8107,1110,11303,"8","7","v5","N",21,"1 ",NA,"2","3 ",NA,"1 ","10","0","0","SOLUKHUMBU","1500000",NA,"1 , 100000"
8110,6103,60602,"4","21","v5","N",62,"1 ",NA,"3","6 ",NA,"1 ","1","0","0","DAILEKH","600000",NA,"2 , 4000"
8157,2102,20111,"1","1","v6","N",21,"1 ",NA,"2","6 ",NA,"2 ","0","18","0","SAPTARI","0",NA,"2 , 36450"
8176,6206,60806,"2","10","v5","N",64,"1 ",NA,"4","2 ",NA,"1 ","3",NA,"0","RUKUM","3000000",NA,"0, 1 "
8176,6206,60806,"2","10","v5","N",64,"1 ",NA,"6","2 ",NA,"1 ","0","14","0","RUKUM","1500000",NA,"0, 1 "
8199,2202,20111,"3","4","v6","N",21,"1 ",NA,"1","4 ",NA,"2 ","2","0","0","SAPTARI","6000000",NA,"1 , 12000"
8233,4303,40504,"9","4","v6","N",94,"1 ",NA,"2","2 ",NA,"1 ","9","0","0","KASKI","15000000",NA,"2 , 25000"
8241,7205,70601,"1","33","v5","N",71,"1 ",NA,"1","3 ",NA,"1 ","0","10","0","DOTI","50000",NA,"2 , DHAN, KODO (60000)"
8258,7109,70909,"3","25","v5","N",74,"1 ",NA,"1","6 ",NA,"2 ","0","10","0","KANCHANPUR","1500000",NA,"2 , 26250"
8278,7205,70601,"1","37","v5","N",72,"1 ",NA,"2","6 ",NA,"1 ","1","0","0","DOTI","0",NA,"1 , AFNAI MAITI KO GAREKO SO NO ANY PAYMENT"
8281,7105,70601,"1","38","v5","N",72,"1 ",NA,"1","3 ",NA,"1 ","3","0","0","DOTI","0",NA,"2 , UHA KO NAM MA JAGGA  XORA XUTIYEKO HUNA LEY KHET BARI UTA GARNU HUNXA RA TES BAPAT KEI KHANEY ANNA DAL HARU DINEY"
8295,3304,30909,"7","11","v5","N",52,"1 ",NA,"1","2 ",NA,"1 ","10","0","0","KAVREPALANCHOWK","1000000000",NA,"1 , 170000"
8295,3304,30909,"7","11","v5","N",52,"1 ",NA,"2","2 ",NA,"1 ","10","0","0","KAVREPALANCHOWK","320000000",NA,"2 , DHAN 10 QUINTAL"
8296,1103,10602,"1","1","v6","N",12,"1 ",NA,"1","2 ",NA,"1 ","14",NA,NA,"BHOJPUR","700000",NA,"2 , 22000"
8296,1103,10602,"1","1","v6","N",12,"1 ",NA,"2","2 ",NA,"1 ","8",NA,NA,"BHOJPUR","500000",NA,"16000, 2 "
8297,1103,10602,"2","2","v6","N",12,"1 ",NA,"1","2 ",NA,"1 ","4",NA,NA,"BHOJPUR","40000",NA,"12000, 2 "
8299,1103,10602,"2","4","v6","N",12,"1 ",NA,"1","2 ",NA,"1 ","10",NA,NA,"BHOJPUR","1400000",NA,"2 , 25000"
8302,1203,10602,"4","7","v6","N",12,"1 ",NA,"1","2 ",NA,"1 ","30",NA,NA,"BHOJPUR","600000",NA,"2 , 35000"
8331,4402,40504,"9","8","v6","N",94,"1 ",NA,"1","2 ",NA,"1 ","5","0","0","KASKI","15000000",NA,"2 , 50000"
8347,6207,60902,"5","9","v6","N",64,"1 ",NA,"3","2 ",NA,"1 ","2","0","0","SALYAN","70000",NA,"2 , 4000"
8347,6207,60902,"5","9","v6","N",64,"1 ",NA,"4","2 ",NA,"1 ","1","0","0","SALYAN","100000",NA,"2 , 6000"
8349,6107,60902,"5","11","v6","N",64,"1 ",NA,"1","8 ",NA,"1 ","0","8","0","SALYAN","300000",NA,"1 , 45000"
8378,2102,20111,"3","10","v6","N",22,"1 ",NA,"1","3 ",NA,"2 ","1","0","0","SAPTARI","4000000",NA,"2 , 60000"
8378,2102,20111,"3","10","v6","N",22,"1 ",NA,"2","3 ",NA,"2 ","0","12","0","SAPTARI","240000",NA,"2 , 36000"
8379,2202,20111,"3","9","v6","N",22,"1 ",NA,"1","3 ",NA,"2 ","0","15","0","SAPTARI","3000000",NA,"2 , 45000"
8379,2202,20111,"3","9","v6","N",22,"1 ",NA,"2","3 ",NA,"2 ","0","16","0","SAPTARI","9000000",NA,"2 , 30000"
8383,2102,20111,"3","6","v6","N",22,"1 ",NA,"2","3 ",NA,"2 ","2","0","0","SAPTARI","9000000",NA,"120000, 2 "
8383,2102,20111,"3","6","v6","N",22,"1 ",NA,"3","4 ",NA,"2 ","1","0","0","SAPTARI","3500000",NA,"1 , 300000"
8388,2202,20111,"3","5","v6","N",22,"1 ",NA,"1","7 ",NA,"2 ","0","15","0","SAPTARI","3000000",NA,"2 , 47250"
8395,2202,20111,"3","4","v6","N",22,"1 ",NA,"2","3 ",NA,"2 ","0","10","0","SAPTARI","500000",NA,"15000, 2 "
8395,2202,20111,"3","4","v6","N",22,"1 ",NA,"3","3 ",NA,"2 ","0","10","0","SAPTARI","900000",NA,"15000, 2 "
8474,7105,70601,"1","31","v5","N",73,"1 ",NA,"1","2 ",NA,"2 ","0","10","0","KAILALI","1500000",NA,"2 , 45000"
8474,7105,70601,"1","31","v5","N",73,"1 ",NA,"2","2 ",NA,"1 ","15","0","0","DOTI","1000000",NA,"2 , 5000"
8475,7105,70601,"1","35","v5","N",73,"1 ",NA,"3","4 ",NA,"1 ","4","0","0","DAILEKH","400000",NA,"1 , 200000"
8528,1201,10207,"7","34","v5","N",14,"1 ",NA,"2","6 ",NA,"1 ","4","0","0","SANKHUWASAVA","800000",NA,"15000, 2 "
8532,1101,10207,"7","33","v5","N",14,"1 ",NA,"1","2 ",NA,"1 ","40","0","0","SANKHUWASAVA","8000000",NA,"2 , 79500"
8535,1101,10207,"7","32","v5","N",14,"1 ",NA,"1","2 ",NA,"1 ","16","0","0","SANKHUWASAVA","16000000",NA,"2 , 21000"
8536,1201,10207,"7","31","v5","N",14,"1 ",NA,"1","2 ",NA,"1 ","4","0","0","SANKHUWASAVA","200000",NA,"15000, 2 "
8550,4424,40504,"9","11","v6","N",91,"1 ",NA,"1","2 ",NA,"1 ","1","0","0","BAGLUNG","900000",NA,"2 , 5000"
8594,4303,40504,"9","3","v6","Y",92,"1 ",NA,"1","4 ",NA,"1 ","5","0","0","KASKI","0",NA,"1 , 20000"
8616,3203,30212,"2","17","v5","N",51,"1 ",NA,"1","2 ",NA,"1 ","1","8","0","SIDHUPALCHOWK","150000",NA,"2 , 4000"
8616,3203,30212,"2","17","v5","N",51,"1 ",NA,"2","2 ",NA,"1 ","1","0","0","SIDHUPALCHOWK","200000",NA,"2 , 8000"
8616,3203,30212,"2","17","v5","N",51,"1 ",NA,"3","2 ",NA,"1 ","0","10","0","SIDHUPALCHOWK","150000",NA,"2 , 4000"
8649,1101,10207,"7","30","v5","Y",14,"1 ",NA,"1","2 ",NA,"1 ","7","0","0","SANKHUWASAVA","100000",NA,"15000, 2 "
8712,4412,40504,"8","11","v6","Y",94,"1 ",NA,"2","3 ",NA,"1 ","5","0","0","KASKI","10000000",NA,"1 , 50000"
8731,3101,30102,"8","15","v5","N",51,"1 ",NA,"2","8 ",NA,"1 ","40","0","0","DOLAKHA","12000000",NA," , केही दिनु नपर्ने"
8733,3101,30102,"8","1","v5","N",54,"1 ",NA,"0",NA,NA,"1 ","6","0","0","DOLAKHA","1200000",NA," , 0"
8746,3454,30608,"30","35","v5","N",94,"1 ",NA,"2","3 ",NA,"1 ","3","0","0","KASKI","20000000",NA,"1 , 70000"
8765,6207,60902,"5","2","v6","N",62,"1 ",NA,"1","2 ",NA,"1 ","2","0","0","SALYAN","600000",NA,"2 , 70000"
8765,6207,60902,"5","2","v6","N",62,"1 ",NA,"2","2 ",NA,"1 ","1","0","0","SALYAN","300000",NA,"2 , 20000"
8765,6207,60902,"5","2","v6","N",62,"1 ",NA,"3","2 ",NA,"1 ","0","6","0","SALYAN","200000",NA,"10000, 2 "
8838,NA,40504,"15","14","v6","N",93,"1 ",NA,"1","6 ",NA,"1 ","4","0","0","TANAHUN","15000000",NA,"1 , 50000"
8842,4404,40504,"10","13","v6","N",94,"1 ",NA,"1","3 ",NA,"1 ","3","0","0","KASKI","10000000",NA,"1 , 50000"
8863,6206,60806,"2","21","v5","N",63,"1 ",NA,"3","6 ",NA,"1 ","1","0",NA,"RUKUM","0",NA,"1 , 2500"
8863,6206,60806,"2","21","v5","N",63,"1 ",NA,"4","6 ",NA,"1 ","0","8","0","RUKUM","0",NA,"0, 1 "
8863,6206,60806,"2","21","v5","N",63,"1 ",NA,"5","1 ",NA,"1 ","0","6","0","RUKUM","300000",NA,"1 , 1000"
8871,6206,60806,"2","24","v5","N",63,"1 ",NA,"1","2 ",NA,"1 ","7","0","0","RUKUM","120000",NA,"2 , 5000"
8908,6106,60806,"2","12","v5","N",61,"1 ",NA,"1","2 ",NA,"1 ","6","0","0","RUKUM","1400000",NA,"2 , 20000"
8908,6106,60806,"2","12","v5","N",61,"1 ",NA,"2","6 ",NA,"1 ","1","8","0","RUKUM","8400000",NA,"2 , 2000"
8908,6106,60806,"2","12","v5","N",61,"1 ",NA,"3","6 ",NA,"2 ","1","0","0","BANKE","30000000",NA,"2 , 30000"
8923,5202,50601,"7","7","v5","N",54,"1 , 2 ",NA,"1","1 ",NA,"1 ","1","2",NA,"PALPA","2500000",NA,NA
8931,5102,50601,"7","6","v5","N",54,"1 ",NA,"1","8 ",NA,"1 ","3",NA,NA,"PALPA","0",NA," , 1 , 20000"
8995,5208,51008,"3","9","v6","N",54,"1 ",NA,"1","2 ",NA,"1 ",NA,"10",NA,"DANG","10000000",NA,"2 , 3 QUINTAL DHAN,50KG TORI,MASURO 30KG,MAKAI 20KG"
9018,5208,51008,"3","9","v6","N",53,"1 ",NA,"1","2 ",NA,"2 ","0","6","0","DANG","6000000",NA,"2 , 6 QUENTEL, 1 QUENTEL,50KG MUSURO"
9022,5108,51008,"1","1","v6","N",52,"1 ",NA,"1","2 ",NA,"2 ","2","0","0","KAPILVASTU","6000000",NA,"2 , HE SAID THAT "" I DON'T GO THERE AND I DON'T KNOW HOW MUCH IT YIELDS; WHATEVER THEY GIVE THAT'S IT AND THE THINGS I GET WAS 2.5 QUINTAL DHAN, 10KG MASURO DAAL, 5KG TORI, 10KG AALU, 2KG LASUN"
9037,4320,40504,"10","12","v6","N",94,"1 ",NA,"1","6 ",NA,"1 ","5","0","0","DHADING","15000000",NA,"1 , 30000"
9060,5108,51008,"3","4","v6","N",53,"1 ",NA,"2","2 ",NA,"2 ","0","6","15","DANG","4000000",NA,"2 , DHAN 5 QUENTEL,MASURO 20KG,GAHU1 QUENTEL"
9073,5208,51008,"1","2","v6","N",53,"1 ",NA,"1","3 ",NA,"2 ","0","6","0","DANG","9000000",NA,"1 , 10000"
9088,5108,51008,"1","1","v6","N",54,"1 ",NA,"1","3 ",NA,"1 ",NA,"6",NA,"DANG","1800000",NA,"2 , 7 KUNTAL DHAN,1 KUNTAL GAHU"
9095,5208,51008,"3","4","v6","N",54,"1 ",NA,"2","2 ",NA,"1 ","1",NA,NA,"PYUTHAN","250000",NA,"1 QUINTAL GAHU 10KG TORI 2 QUINTAL DHAN, 2 "
9096,5208,51008,"3","6","v6","N",53,"1 ",NA,"1","3 ",NA,"2 ","0","5","0","DANG","7500000",NA,"1 , 10000"
9107,4106,40803,"2","17","v6","N",91,"1 ",NA,"1","2 ",NA,"1 ","11","0","0","NAWALPARASI","5500000",NA,"2 , 2000"
9110,4106,40803,"2","16","v6","N",91,"1 ",NA,"1","8 ",NA,"1 ","3","8","0","NAWALPARASI","15000000",NA,"1 , 85000"
9113,4106,40803,"2","15","v6","N",91,"1 ",NA,"1","2 ",NA,"1 ","1","8","0","NAWALPARASI","2400000",NA,"2 , 6000"
9131,5108,51008,"3","8","v6","N",53,"1 ",NA,"2","7 ",NA,"2 ","1","3","0","DANG","18400000",NA,"1 , 46000"
9131,5108,51008,"3","8","v6","N",53,"1 ",NA,"3","6 ",NA,"2 ","0","4","0","DANG","3200000",NA,"2 , 2 QUENTEL DHAN,80KG GAHU"
9263,6206,60806,"2","28","v5","N",63,"1 ",NA,"2","2 ",NA,"1 ","7","0","0","RUKUM","2000000",NA,"2 , 500KG KHADHYAN"
9296,6108,61004,"2","18","v6","N",63,"1 ",NA,"2","2 ",NA,"1 ","7","0","0","SURKHET","4000000",NA,"2 , 250000"
9298,6208,61004,"2","21","v6","N",63,"1 ",NA,"2","2 ",NA,"1 ","6","0","0","SURKHET","3000000",NA,"15000, 2 "
9301,6108,61004,"2","22","v6","N",63,"1 ",NA,"2","2 ",NA,"1 ","6","0","0","SURKHET","4500000",NA,"2 , 30000"
